egp_id,content,category,level,chinese_human_name,examples,trigger_lemmas,chinese_doc,core_rules,keywords,common_errors
GG-B1-226,"Guideword: USE: PLANS IN THE PAST. CanDo: Can use the past form of 'be going to' (often followed by 'but') to talk about a plan, sometimes one that may have changed.",SuperCategory: FUTURE. SubCategory: future with be going to,B1,过去计划表达：was/were going to,"We were going to get married two months ago but we broke up and I really didn't know why.、We were going to have a cup of coffee on Tuesday morning, do you remember?",was going to、were going to、but,,,"过去计划,was going to,were going to,but连接,动词原形",
GG-B1-227,Guideword: USE: FUTURE ARRANGEMENTS. CanDo: Can use the present continuous with an increasing range of verbs to talk about future arrangements.,SuperCategory: FUTURE. SubCategory: present continuous for future use,B1,现在进行时表示将来安排：be + V-ing,I’m attending my grandmother’s funeral tomorrow.、We’re expecting a child very soon.、The movie is starting at 8 o’clock.,tomorrow、next week、at 8 o'clock、this weekend,,,"现在进行时,将来安排,时间状语,固定搭配,动词-ing",
GG-B1-228,Guideword: USE: QUESTIONS ABOUT THE FUTURE. CanDo: Can use the present continuous with an increasing range of verbs to ask about future plans.,SuperCategory: FUTURE. SubCategory: present continuous for future use,B1,现在进行时表将来：询问未来计划,Are you visiting my country on your next holiday?、Why are you moving to a different area?,are you visiting、are you moving、are you going、are you coming,,,"现在进行时,未来计划,疑问句,时间状语,动词-ing",
GG-B1-229,Guideword: FORM: WITH 'AS SOON AS'. CanDo: Can use the present simple with 'as soon as' to refer to the future.,SuperCategory: FUTURE. SubCategory: present simple for future use,B1,一般现在时表将来：与'as soon as'连用,I'm planning to move as soon as I finish college because job opportunities in my area aren't good.、I will let you know as soon as I get the exact date.,as soon as、immediately after、right after,,,"一般现在时,时间状语从句,将来时间,立即性,条件句",
GG-B1-230,"Guideword: FORM/USE: FRONTING, ADVERBS. CanDo: Can use adverbs in the front position for focus.",SuperCategory: FOCUS. SubCategory: focus,B1,副词前置：用于强调的句首位置,"That's my diary, the dearest thing I had. Here I wrote how I felt, what I did, who I met and all my problems.、Quickly I opened the envelope, took out a white piece of paper and started to read.、Suddenly, the door opened.、Outside, it wasn't a sunny day any longer, it was raining a lot.",suddenly、quickly、outside、here,,,"副词前置,句首位置,强调焦点,时间副词,方式副词,地点副词",
GG-B1-231,Guideword: FORM/USE: 'IT' + 'BE' ADJECTIVE + 'THAT' CLAUSE. CanDo: Can use 'it' + 'be' + adjective + 'that-'clause for focus.,SuperCategory: FOCUS. SubCategory: focus,B1,强调句型：It + be + 形容词 + that从句,"It's great that you have got a new job!、It's true that there are one or two programmes that are interesting or funny, but the rest... they're horrible!、It’s important that you are happy.、It is really sad that you have to move to a different area.",it is、it was、it's important、it's great,,,"形式主语,that从句,强调句型,情感表达,评价形容词",
GG-B1-232,"Guideword: FORM/USE: ORGANISING, ADDING. CanDo: Can use a range of words and phrases as discourse markers to add information.",SuperCategory: DISCOURSE MARKERS. SubCategory: discourse markers in writing,B1,"写作语篇标记词：添加信息类（moreover, in addition, besides, what is more, furthermore）","Moreover the health of our staff and customers is essential.、In addition it is wonderful to see the prize that the winner gets at the end, sometimes it is money or a nice holiday.、Besides, you're 18 years old and you aren't a baby.、What is more, you could go to ""Estadio Centerano"" to watch football matches and to Maroias to go horseriding.、Furthermore, I think that you should do some small exercises during your break, for example you could go running in the morning and evening.",moreover、in addition、besides、what is more、furthermore,,,"语篇标记词,添加信息,逻辑连接,正式写作,逗号使用",
GG-B1-233,"Guideword: FORM/USE: ORGANISING, MARKING NEW KNOWLEDGE, INFORMAL. CanDo: Can use 'you see', 'the thing is' as discourse markers to mark new knowledge, usually in informal contexts.",SuperCategory: DISCOURSE MARKERS. SubCategory: discourse markers in writing,B1,话语标记语：you see和the thing is（用于引出新信息）,"You see, in the park, you can enjoy fresh air…、The thing is, if I could move I'd go to the countryside.",you see、the thing is,,,"话语标记语,非正式语境,引出新信息,you see,the thing is",
GG-B1-234,Guideword: FORM/USE: SEQUENCING. CanDo: Can use sequencing adverbs as discourse markers to organise text.,SuperCategory: DISCOURSE MARKERS. SubCategory: discourse markers in writing,B1,"写作中的序列副词：firstly, secondly, finally等","Firstly, we need a good expert to run the course. Secondly, good materials are needed.、… Secondly, I know you like a healthy life so if you don't eat too much candy and unhealthy food, you can keep fit easily. And lastly, please believe in yourself, I know you can do it, and don't give up the exercise…、Finally, I would be grateful if you would arrange a car from this airport.、First of all, I must tell you that it always depends on how badly you want to do something.",firstly、secondly、finally、first of all,,,"序列副词,语篇标记词,写作组织,逻辑连贯,列举顺序",
GG-B1-235,"Guideword: FORM/USE: ORGANISING, CONTRASTING. CanDo: Can use a range of phrases as discourse markers to introduce contrasting statements.",SuperCategory: DISCOURSE MARKERS. SubCategory: discourse markers in writing,B1,写作中的话语标记：对比类短语（如on the one hand...on the other hand）,"On the one hand going to a large school is better for making friends, but on the other hand I think you can learn better in a small school.、My new teacher, on the contrary, understands us and I think she is skilful, because during the first lesson she organised a game.",on the one hand、on the other hand、on the contrary、in contrast,,,"话语标记,对比,on the one hand,on the other hand,on the contrary",
GG-B1-236,"Guideword: FORM/USE: ADVERBS, STANCE. CanDo: Can use adverbs as discourse markers to indicate an attitude or viewpoint.",SuperCategory: DISCOURSE MARKERS. SubCategory: discourse markers in writing,B1,副词作为话语标记：表达态度与观点,"Unfortunately, they filmed only the building and the garden, not the students!、Actually, I do not have much time to watch television.、Surprisingly, the suitcase was Lucy's.",unfortunately、actually、surprisingly、luckily,,,"副词,话语标记,态度,观点,句首逗号",
GG-B1-237,Guideword: FORM: PREPOSITION + NO ARTICLE. CanDo: Can use no article before an increasing range of nouns in some fixed expressions with prepositions.,SuperCategory: DETERMINERS. SubCategory: articles,B1,介词后不加冠词的固定表达,The weather is very cold at night.、This programme will be shown on television next Friday.,at night、on television、by car、at home,,,"介词,零冠词,固定表达,抽象名词,习惯用法",
GG-B1-238,Guideword: USE: ONE MORE (WITH 'ANOTHER'). CanDo: Can use 'another' to talk about something additional.,SuperCategory: DETERMINERS. SubCategory: articles,B1,限定词another：表示“另一个/再一个”的用法,"Dear Mary, I spent a week in Dubai and I am going to spend another week in Al Ain.、In 'Master' they've got excellent pasta, which is another reason why I love the restaurant.",another week、another reason、another day、another chance,,,"限定词,可数名词,单数形式,数量补充,同类事物",
GG-B1-239,Guideword: FORM/USE: NO ARTICLE. CanDo: Can use no article before an increasing range of singular and plural nouns when referring to things in general.,SuperCategory: DETERMINERS. SubCategory: articles,B1,"泛指名词前不加冠词：education, friends, shopping等","Education in the future will change in a good way.、But remember this: friends are important, but they are not for life. Your family will always be there to support you.、Yes, sometimes I like shopping for clothes.",education、friends、shopping、family,,,"泛指,抽象名词,复数名词,不加冠词,固定搭配",
GG-B1-240,Guideword: FORM: 'ANOTHER' |. CanDo: Can use 'another' with singular nouns. ► pronouns ► determiners,SuperCategory: DETERMINERS. SubCategory: articles,B1,限定词another的用法：与单数名词搭配,"Every 5 minutes, he makes another great joke.、Maria cried, but after a few minutes, she dried her tears and said: ""Tomorrow will be another day!",another day、another chance、another idea、another person,,,"another,单数名词,限定词,可数名词,另一个",
GG-B1-241,Guideword: USE: DIFFERENT (WITH 'ANOTHER'). CanDo: Can use 'another' to talk about something different.,SuperCategory: DETERMINERS. SubCategory: articles,B1,限定词another的用法：表示“另一个/不同的”,I'm sorry but I won't be able to go to the English class tomorrow because I'll go to Maldonado to see my mother that is ill. But I can go another day to cover the work I've missed.、Personally I think that it is better to stay at another hotel such as a Holiday Inn.,another day、another hotel、another time、another option,,,"限定词,another,单数可数名词,替代,不同",
